partial,f,sigma,r2
1,184.378,0.303585,0.948607
2,370.102,0.202794,0.564669
3,554.48,0.202687,0.688095
4,740.204,0.29521,0.668687
5,925.928,0.299089,0.904647
6,1113,0.279466,0.759591
7,1300.07,0.375648,0.955023
8,1488.48,0.422466,0.87852
9,1678.24,0.450896,0.963383
10,1866.66,0.527485,0.971892
11,2057.77,0.62283,0.909395
12,2250.22,0.622342,0.961033
13,2444.02,0.690775,0.918982
14,2639.16,0.739019,0.928762
