partial,f,sigma,r2
1,156.116,0.252286,0.599799
2,310.886,0.207761,0.641011
3,467.001,0.176803,0.546634
4,621.771,0.193035,0.714434
5,777.887,0.229302,0.770968
6,935.349,0.301296,0.698062
7,1091.46,0.336198,0.858972
8,1248.93,0.263349,0.67582
9,1406.39,0.354027,0.9194
10,1565.19,0.330426,0.84024
11,1725.35,0.505108,0.996552
12,1888.19,0.49067,0.906439
29,4956.67,3.14817,0.842929
