partial,f,sigma,r2
1,934.003,0.831713,0.863119
2,1874.73,1.39813,0.983402
3,2830.27,2.7949,0.966339
4,3811.38,3.68484,0.890508
5,4808.63,6.38175,0.972293
6,5861.07,8.51507,0.958336
