partial,f,sigma,r2
1,415.86,0.34084,0.879523
2,831.72,0.339213,0.712631
3,1248.93,0.247263,0.558304
4,1670.17,0.523874,0.882065
5,2095.45,0.607098,0.91235
6,2523.42,0.803686,0.948883
7,2958.12,0.98556,0.961349
8,3399.55,1.57903,0.869125
