partial,f,sigma,r2
1,699.829,0.567883,0.510399
2,1401,0.633182,0.782023
3,2110.25,0.935946,0.916097
4,2830.27,1.72132,0.961017
5,3558.36,2.82089,0.952183
6,4294.53,3.29162,0.974283
