partial,f,sigma,r2
1,391.635,0.484773,0.784725
2,784.616,0.300116,0.689824
3,1178.94,0.397412,0.781643
4,1575.96,0.418605,0.862641
5,1974.33,0.496568,0.85942
6,2380.76,0.619251,0.945602
7,2787.2,0.759807,0.940418
8,3201.72,1.19206,0.900221
9,3621.62,1.88714,0.801806
10,4050.93,2.57298,0.834277
