partial,f,sigma,r2
1,586.78,0.4364,0.582433
2,1177.6,0.584591,0.783541
3,1771.11,0.845387,0.945522
4,2372.69,1.18215,0.949665
5,2983.69,1.59336,0.99563
6,3604.12,2.46424,0.94267
7,4239.35,3.44942,0.932369
8,4888.04,6.26436,0.939597
