partial,f,sigma,r2
1,881.516,0.734975,0.811131
2,1768.41,1.025,0.937271
3,2670.12,1.86245,0.967478
4,3590.66,3.6326,0.985092
5,4534.08,4.98351,0.907509
6,5509.81,8.90663,0.952023
