partial,f,sigma,r2
1,348.569,0.343442,0.894367
3,1049.74,0.260447,0.653163
4,1402.35,0.588625,0.916444
5,1757.65,0.486508,0.830636
6,2115.64,0.552418,0.882535
7,2476.32,0.642568,0.926559
8,2841.04,0.874509,0.89829
9,3212.48,1.05716,0.880499
10,3586.62,2.39283,0.817694
11,3967.49,0.914809,0.557301
