partial,f,sigma,r2
1,493.918,0.289843,0.641883
2,989.182,0.367036,0.775459
3,1487.14,0.400937,0.764802
4,1990.48,0.554065,0.958379
5,2499.2,0.829387,0.908317
6,3014.65,1.49746,0.967609
7,3543.56,2.14921,0.917494
