partial,f,sigma,r2
1,554.48,0.357656,0.532667
2,1110.31,0.456955,0.67619
3,1671.51,0.777528,0.867795
4,2238.11,0.880768,0.927067
5,2811.43,1.36664,0.926422
6,3395.52,2.17179,0.967429
7,3993.06,2.81492,0.946725
8,4602.72,5.38195,0.866924
9,5228.53,3.87218,0.757393
10,5869.14,3.16306,0.60063
