partial,f,sigma,r2
1,293.39,0.330904,0.864443
4,1177.6,0.500376,0.821902
5,1475.02,0.497812,0.913048
6,1773.8,0.525276,0.866216
7,2075.26,0.551189,0.927213
8,2380.76,0.641284,0.950304
