partial,f,sigma,r2
1,138.62,0.243198,0.566448
2,277.24,0.288062,0.869291
3,415.86,0.204952,0.686268
4,554.48,0.258821,0.676133
5,693.1,0.227185,0.742273
6,833.066,0.273435,0.727713
7,971.686,0.414463,0.911253
8,1111.65,0.256208,0.80992
9,1252.96,0.295183,0.741788
10,1392.93,0.306522,0.863193
11,1535.59,0.35991,0.881138
26,3910.97,1.05115,0.797334
28,4228.58,1.26471,0.797064
