partial,f,sigma,r2
1,246.286,0.318186,0.750457
2,493.918,0.239013,0.550478
3,741.55,0.234466,0.627235
4,989.182,0.330152,0.79926
5,1238.16,0.345098,0.817427
6,1489.83,0.396041,0.931057
7,1741.5,0.551323,0.963639
