partial,f,sigma,r2
1,232.828,0.266103,0.597559
2,465.656,0.271417,0.759571
3,699.829,0.352292,0.922071
4,934.003,0.340365,0.820798
5,1169.52,0.348276,0.780499
6,1405.04,0.38599,0.873832
7,1643.25,0.448673,0.93978
