partial,f,sigma,r2
1,277.24,0.357488,0.879334
3,833.066,0.247495,0.605623
4,1111.65,0.428938,0.876979
5,1391.58,0.308132,0.724327
6,1674.21,0.463445,0.871959
7,1958.18,0.504103,0.916707
