partial,f,sigma,r2
2,440.085,0.231184,0.753657
3,660.8,0.319712,0.860483
4,881.516,0.313491,0.914482
5,1103.58,0.285448,0.795573
6,1325.64,0.303205,0.740905
7,1550.39,0.442948,0.958559
20,4908.22,3.21159,0.708006
