partial,f,sigma,r2
1,370.102,0.489391,0.865678
2,740.204,0.296071,0.690563
3,1111.65,0.311496,0.571075
4,1487.14,0.382955,0.837735
5,1862.62,0.463825,0.915006
6,2242.14,0.504046,0.945415
7,2627.05,0.68207,0.96803
8,3015.99,1.11731,0.950767
9,3410.32,1.53968,0.910844
10,3812.72,3.70537,0.874907
11,4217.82,1.55367,0.818918
12,4630.98,3.75919,0.869575
