partial,f,sigma,count,meanR2,meanFittedFrameCount
1,2365.96,2.27821,5,0.950064,258.6
2,4804.33,6.10047,5,0.943639,115.4
3,7380.51,17.5014,5,0.859853,58
4,10156.9,8.57694,1,0.550121,78
