partial,f,sigma,r2
1,196.49,0.292318,0.938352
2,391.635,0.21154,0.75785
4,784.616,0.270028,0.715943
5,982.452,0.368008,0.909289
6,1180.29,0.359797,0.85424
7,1378.12,0.297115,0.790598
8,1577.31,0.369313,0.897519
9,1779.18,0.410634,0.931641
10,1979.71,0.491573,0.97198
11,2184.27,0.540489,0.92447
12,2388.84,0.60079,0.959696
13,2594.75,0.87905,0.940611
15,3011.96,1.08207,0.907393
16,3225.94,1.56753,0.780727
19,3873.28,3.66639,0.898027
