partial,f,sigma,r2
1,130.545,0.248024,0.880055
3,392.981,0.201046,0.64867
4,523.526,0.344842,0.873315
5,654.071,0.286537,0.808512
6,785.962,0.186306,0.578349
7,917.853,0.241269,0.659217
8,1049.74,0.336886,0.911141
9,1181.63,0.472318,0.877415
10,1314.87,0.331788,0.788982
11,1448.11,0.42623,0.865636
25,3530.1,2.76146,0.919183
26,3675.45,2.43553,0.707872
