partial,f,sigma,r2
1,586.78,0.431198,0.579283
2,1177.6,0.566138,0.755989
3,1771.11,0.84249,0.938623
4,2372.69,1.17072,0.957291
5,2983.69,1.6448,0.98656
6,3604.12,2.68744,0.965245
7,4242.04,4.30125,0.903513
