partial,f,sigma,r2
1,370.102,0.47892,0.821152
2,740.204,0.287948,0.673583
3,1111.65,0.287777,0.532826
4,1485.79,0.371914,0.844915
5,1863.97,0.452443,0.914183
6,2242.14,0.491544,0.941779
7,2627.05,0.656183,0.963941
8,3015.99,1.22358,0.889449
