partial,f,sigma,r2
1,391.635,0.496977,0.764433
2,784.616,0.282338,0.658086
3,1178.94,0.402025,0.778926
4,1575.96,0.407755,0.845416
5,1975.67,0.479287,0.858543
6,2380.76,0.601265,0.944572
7,2787.2,0.772098,0.92506
8,3201.72,1.46106,0.823395
