partial,f,sigma,r2
1,184.378,0.336628,0.931926
2,370.102,0.21333,0.593783
3,554.48,0.189025,0.605177
4,740.204,0.311021,0.632525
5,925.928,0.292032,0.891285
6,1113,0.293967,0.758958
7,1300.07,0.371625,0.963285
8,1488.48,0.416302,0.871085
9,1676.9,0.444058,0.962993
10,1866.66,0.524701,0.97586
11,2057.77,0.609071,0.927618
12,2250.22,0.617085,0.964083
13,2444.02,0.673412,0.935058
