partial,f,sigma,r2
2,1110.31,0.445548,0.637548
3,1671.51,0.746453,0.851309
4,2238.11,0.888661,0.927963
5,2811.43,1.34869,0.917945
6,3395.52,2.20342,0.929875
7,3993.06,2.99023,0.903602
8,4602.72,4.12399,0.813546
