partial,f,sigma,r2
2,277.24,0.21394,0.71732
3,415.86,0.239123,0.783184
4,554.48,0.264546,0.658409
5,693.1,0.230054,0.723101
6,833.066,0.263987,0.691035
7,971.686,0.414075,0.915098
8,1111.65,0.240798,0.791691
9,1252.96,0.276459,0.684792
10,1392.93,0.300833,0.88766
11,1535.59,0.345986,0.890399
26,3910.97,1.86247,0.590723
28,4228.58,1.773,0.734486
