partial,f,sigma,r2
1,156.116,0.301149,0.860784
2,310.886,0.234818,0.648307
3,467.001,0.206828,0.719771
4,621.771,0.196176,0.740477
5,777.887,0.225018,0.728474
6,935.349,0.300373,0.716823
7,1091.46,0.332821,0.876642
8,1248.93,0.25169,0.636641
9,1406.39,0.336978,0.914624
10,1565.19,0.338403,0.85777
11,1725.35,0.49217,0.99595
