partial,f,sigma,r2
1,146.695,0.312054,0.937663
4,586.78,0.220095,0.617892
5,734.821,0.202909,0.536052
6,882.861,0.359097,0.888483
7,1030.9,0.332796,0.761425
8,1178.94,0.318342,0.704984
9,1328.33,0.35188,0.916794
10,1477.72,0.370109,0.873115
11,1627.1,0.34914,0.855014
29,4676.74,2.28444,0.782633
