partial,f,sigma,r2
1,493.918,0.27754,0.645834
2,989.182,0.374834,0.775459
3,1487.14,0.432359,0.857271
4,1990.48,0.558536,0.960969
5,2499.2,0.838886,0.921684
6,3014.65,1.57397,0.948064
7,3543.56,2.53093,0.886349
