partial,f,sigma,r2
1,246.286,0.306015,0.838083
2,493.918,0.266025,0.671188
3,741.55,0.230272,0.629673
4,989.182,0.331643,0.820187
5,1238.16,0.337694,0.820215
6,1489.83,0.387732,0.932722
7,1741.5,0.545735,0.965712
