partial,f,sigma,r2
1,232.828,0.300001,0.769469
2,465.656,0.234812,0.664529
3,699.829,0.333765,0.946011
4,934.003,0.32682,0.807427
5,1169.52,0.34392,0.783283
6,1405.04,0.380154,0.879238
7,1643.25,0.438771,0.943186
