partial,f,sigma,r2
2,415.86,0.197587,0.643157
3,623.117,0.287021,0.781578
4,831.72,0.338609,0.778713
5,1040.32,0.342139,0.902446
6,1250.27,0.34391,0.803578
7,1461.57,0.477949,0.886608
8,1674.21,0.449615,0.944841
9,1886.85,0.473072,0.953053
10,2100.83,0.549718,0.94321
12,2535.53,0.853455,0.993259
13,2756.25,0.858603,0.965855
15,3201.72,1.11081,0.836118
