partial,f,sigma,r2
1,329.727,0.508273,0.963151
2,659.454,0.400009,0.728562
4,1322.95,0.324406,0.659068
5,1658.06,0.435174,0.866567
6,1994.51,0.5127,0.827822
7,2335.01,0.627756,0.955291
8,2678.19,0.803036,0.966823
9,3026.76,1.37012,0.889201
