partial,f,sigma,r2
1,65.9454,0.209295,0.87657
2,130.545,0.35955,0.900658
3,196.49,0.241955,0.922271
4,261.09,0.206353,0.589838
5,327.036,0.167867,0.692235
6,391.635,0.187096,0.775879
7,457.581,0.196319,0.772723
9,588.126,0.238077,0.854744
10,654.071,0.168766,0.534348
11,720.016,0.241763,0.918344
12,785.962,0.19242,0.737971
14,919.199,0.153096,0.651203
15,985.144,0.198018,0.586379
16,1051.09,0.292161,0.896419
17,1118.38,0.249586,0.814792
18,1184.33,0.224651,0.784723
19,1252.96,0.318501,0.873855
