partial,f,sigma,r2,fittedFrameCount
1,72.6746,0.238281,0.716966,1267
2,146.695,0.184441,0.722798,1269
3,219.37,0.210233,0.659967,1272
9,660.8,0.197669,0.702168,1265
10,734.821,0.236956,0.760593,1267
12,882.861,0.227516,0.739072,1268
13,956.882,0.270532,0.854241,1270
14,1032.25,0.24,0.713539,1271
15,1106.27,0.23058,0.745626,1266
16,1181.63,0.389847,0.900335,1103
17,1255.65,0.317908,0.881294,1237
18,1331.02,0.436525,0.895407,1046
19,1407.73,0.363209,0.961742,1262
20,1485.79,0.314267,0.922398,1265
27,2063.15,0.717602,0.888286,647
28,2138.52,0.803771,0.924671,534
35,2733.37,0.557218,0.962911,932
36,2814.12,0.613383,0.951282,881
37,2897.56,0.54667,0.961882,1020
38,2978.31,0.613952,0.974335,872
45,4002.48,1.01924,0.956388,610
46,4181.48,0.999797,0.970602,624
58,4274.34,1.05129,0.943254,606
60,4916.3,1.74648,0.890654,391
66,5106.06,2.45659,0.939163,395
68,6111.39,3.36114,0.915468,342
78,8004.97,4.98841,0.895539,216
