partial,f,sigma,r2,fittedFrameCount
1,40.3748,0.199497,0.902811,1278
2,82.0953,0.170561,0.839567,1276
3,122.47,0.164914,0.830145,1277
4,164.191,0.189034,0.907657,1279
6,246.286,0.141573,0.752355,1277
7,288.007,0.13941,0.658703,1276
8,328.381,0.153625,0.785554,1276
9,370.102,0.170081,0.854071,1275
11,453.543,0.130036,0.658905,1274
12,495.264,0.169632,0.812533,1274
13,536.984,0.206851,0.881039,1272
14,578.705,0.195454,0.806261,1272
15,620.425,0.213479,0.877662,1274
16,662.146,0.180719,0.70976,1274
17,705.212,0.200506,0.892551,1276
18,746.933,0.195297,0.866397,1270
19,789.999,0.264061,0.962777,1278
20,833.066,0.250077,0.908324,1271
21,874.786,0.263204,0.937635,1269
22,917.853,0.29884,0.968524,1268
23,962.265,0.30084,0.951927,1270
24,1005.33,0.329402,0.939774,1275
25,1049.74,0.342458,0.987904,1274
26,1094.16,0.340726,0.964476,1275
27,1156.06,1.58299,0.99424,356
37,1637.87,0.689379,0.926095,746
38,1687.66,0.805672,0.989551,665
39,1733.42,0.712239,0.881398,623
40,1783.22,0.734562,0.971366,721
41,1831.67,0.736201,0.949596,739
42,1880.12,0.90738,0.999964,651
43,1929.91,0.820987,0.969446,649
44,1978.36,0.838927,0.99999,704
45,2028.16,0.870864,0.994549,653
46,2079.3,0.921567,0.989075,597
47,2130.44,1.05876,0.994436,560
48,2181.58,1.01008,0.983995,558
50,2310.78,2.8754,0.986945,187
52,2407.68,1.26403,0.999255,424
56,2658,1.33888,0.976433,377
57,2713.18,1.32766,0.97665,390
58,2768.36,1.23685,0.970505,406
59,2824.89,1.34251,0.96961,392
60,2888.14,2.53492,0.974204,205
61,2937.94,1.34861,0.964005,376
69,3466.85,2.02615,0.929706,374
79,4044.2,2.08476,0.904122,318
88,4621.56,2.70226,0.907183,244
96,4955.33,4.97286,0.934853,144
