partial,f,sigma,r2,fittedFrameCount
2,138.62,0.218728,0.617803,1268
4,277.24,0.220928,0.75809,1225
5,345.877,0.225993,0.83961,1271
7,484.497,0.231535,0.875946,1271
8,554.48,0.209958,0.741435,1271
9,624.463,0.256022,0.772431,1262
10,693.1,0.253319,0.912533,1268
11,763.083,0.225493,0.700853,1271
12,833.066,0.212649,0.766119,1271
13,903.049,0.221906,0.710253,1273
14,974.377,0.224432,0.750789,1177
15,1044.36,0.253508,0.708994,1267
16,1114.34,0.292268,0.854752,1250
17,1185.67,0.270988,0.860451,1269
18,1255.65,0.321669,0.905897,1258
19,1328.33,0.350499,0.838669,1035
20,1401,0.427036,0.904215,1254
26,1873.39,0.651255,0.794212,593
34,2499.2,0.616516,0.958276,918
35,2575.91,0.57658,0.960341,880
36,2651.28,0.5766,0.935135,749
37,2729.33,0.612735,0.960689,826
38,2806.05,0.594555,0.943139,904
39,2886.79,0.579121,0.967381,949
44,3197.68,0.69472,0.970684,910
49,3935.19,0.863829,0.967007,726
58,4620.22,1.35754,0.940263,439
66,4796.52,1.48128,0.945915,415
68,5626.9,2.22403,0.929209,274
77,6314.61,2.96414,0.869959,368
83,7236.5,0.961917,0.553684,655
91,7498.94,1.76762,0.684669,521
