partial,f,sigma,r2,fittedFrameCount
2,440.085,0.330138,0.717988,1013
3,660.8,0.29386,0.686651,1009
4,881.516,0.336646,0.846881,1006
5,1103.58,0.307791,0.749887,1010
6,1325.64,0.353028,0.86818,1001
7,1550.39,0.479782,0.94769,996
8,1779.18,0.515095,0.929521,1000
14,3404.94,1.31001,0.9749,503
17,3645.84,1.25894,0.925897,462
18,4139.76,1.34144,0.9549,450
21,4908.22,2.00815,0.890261,292
24,5706.3,3.09597,0.883402,238
27,6255.4,4.25641,0.904798,264
28,6543.4,4.07982,0.862476,275
29,7418.19,3.4435,0.743912,279
32,8026.5,3.43907,0.732488,275
34,8333.35,2.97507,0.66063,280
