partial,f,sigma,r2,fittedFrameCount
1,55.1788,0.221565,0.754279,1273
2,110.358,0.262544,0.928106,1270
3,164.191,0.193799,0.683791,1273
4,219.37,0.212351,0.877598,1269
5,274.548,0.249168,0.744297,1273
6,329.727,0.203971,0.702266,1270
7,384.906,0.300337,0.819165,1272
10,550.443,0.217305,0.774042,1272
11,605.621,0.212042,0.801197,1273
12,660.8,0.236756,0.777358,1270
13,715.979,0.284855,0.811409,1266
14,771.158,0.226224,0.804642,1271
15,827.682,0.191961,0.651965,1264
16,882.861,0.234088,0.715456,1277
17,938.04,0.262233,0.784313,1204
18,994.565,0.316809,0.910967,1259
19,1051.09,0.211943,0.805935,1219
20,1110.31,0.297233,0.861127,1233
21,1168.18,0.277901,0.817931,1272
26,1487.14,0.84816,0.967304,594
27,1543.66,0.645891,0.952717,716
28,1598.84,0.66745,0.965626,734
30,1734.77,0.495598,0.957469,1023
31,1796.68,0.494446,0.97292,1116
32,1855.89,0.493363,0.97293,1128
33,1913.76,0.532702,0.970329,896
34,1974.33,0.442044,0.981781,1274
35,2036.23,0.494388,0.982998,1122
36,2096.8,0.558971,0.99986,1070
37,2157.36,0.505681,0.985572,1095
40,2383.46,0.649662,0.984926,695
41,2441.33,0.629484,0.991063,887
42,2519.38,0.690553,0.943635,766
43,2582.64,0.733721,0.984464,751
44,2651.28,0.760305,0.957451,723
45,2714.53,0.741844,0.997357,772
46,2771.05,0.908011,0.987534,613
47,2842.38,0.900491,0.932126,514
51,2874.68,0.939109,0.950467,536
55,3593.35,1.27971,0.979612,517
65,4317.41,2.49849,0.976203,297
75,4470.83,1.875,0.948909,339
77,5030.69,2.7014,0.925134,239
83,6468.04,3.89544,0.926789,178
