partial,f,sigma,r2,fittedFrameCount
1,34.9915,0.209284,0.926944,1278
2,68.6371,0.19392,0.894755,1271
3,103.629,0.16055,0.831986,1275
4,137.274,0.155002,0.814832,1275
5,172.266,0.165028,0.846414,1277
7,240.903,0.174698,0.80947,1278
8,275.894,0.160869,0.82629,1238
9,310.886,0.131415,0.696918,1277
11,380.869,0.154767,0.701103,1275
13,450.851,0.183124,0.873684,1275
15,520.834,0.21608,0.9301,1274
16,557.172,0.13311,0.654438,1277
17,592.163,0.190768,0.865686,1272
18,627.155,0.23827,0.889815,1260
19,663.492,0.223524,0.877617,1272
20,699.829,0.232046,0.808136,1269
21,736.166,0.177403,0.831904,1248
22,772.504,0.211896,0.905589,1272
23,808.841,0.222841,0.933672,1274
24,845.178,0.258521,0.930146,1274
25,881.516,0.245681,0.927107,1273
26,919.199,0.317896,0.978407,1271
27,956.882,0.328227,0.962116,1264
28,998.602,0.473842,0.950343,905
29,1033.59,0.32987,0.971192,1196
30,1072.62,0.336335,0.973937,1262
35,1297.38,0.480257,0.99378,1164
36,1337.75,0.469736,0.988685,1179
37,1379.47,0.499166,0.999057,1151
38,1421.19,0.51964,0.991477,1070
39,1461.57,0.532028,0.991181,1028
40,1499.25,0.546147,0.956086,852
41,1543.66,0.586045,0.979572,971
42,1584.04,0.698994,0.929558,785
43,1625.76,0.637466,0.976365,836
44,1668.82,0.641897,0.998474,899
45,1710.54,0.717111,0.976133,745
46,1753.61,0.726736,0.984173,747
47,1796.68,0.769841,0.996544,739
48,1838.4,0.850885,0.992035,717
49,1882.81,0.841368,0.995305,673
50,1927.22,0.912601,0.999793,636
51,1971.63,0.935037,0.996901,665
59,2387.49,1.0591,0.974019,524
60,2434.6,1.19077,0.999906,489
61,2483.05,1.13737,0.985757,464
62,2531.5,1.18129,0.967089,445
63,2581.29,1.47778,0.996916,405
64,2631.09,1.2244,0.957257,396
67,2784.51,1.50973,0.997235,367
71,3045.6,1.91248,0.978783,387
81,3262.28,2.33242,0.967885,301
85,3496.45,3.13354,0.98022,257
89,4496.4,2.67695,0.929067,261
