partial,f,sigma,r2,fittedFrameCount
1,98.2452,0.39571,0.922973,1253
2,196.49,0.209036,0.642592,1261
4,391.635,0.255292,0.702286,1268
5,489.88,0.2394,0.760779,1270
7,686.371,0.252577,0.852587,1267
8,784.616,0.189417,0.684905,1269
9,884.207,0.237664,0.76245,1267
10,982.452,0.288306,0.771831,1080
11,1082.04,0.239368,0.783694,1268
12,1181.63,0.28897,0.737349,1231
13,1281.23,0.282704,0.86455,1213
14,1380.82,0.34809,0.860925,1154
15,1481.75,0.400427,0.930001,1089
16,1582.69,0.449892,0.95757,1240
17,1683.63,0.402631,0.934457,1154
18,1784.56,0.410406,0.901595,1229
19,1886.85,0.444543,0.911446,963
20,1989.13,0.406029,0.898497,1158
21,2091.41,0.568453,0.955184,851
22,2195.04,0.541198,0.923344,788
23,2300.02,0.595447,0.939072,883
24,2404.99,0.661582,0.97287,808
30,2932.55,0.648893,0.920315,652
34,3040.22,0.748271,0.969356,934
35,3149.23,0.906775,0.965826,764
36,3814.07,1.16156,0.93465,521
43,4628.29,1.67866,0.974002,402
50,4867.85,1.57807,0.934854,384
52,5112.79,2.38398,0.866219,311
55,5870.49,2.70066,0.844165,250
61,7076.35,3.7448,0.896716,311
70,7792.33,1.50724,0.61112,530
