partial,f,sigma,r2,fittedFrameCount
1,30.954,0.223705,0.961238,1275
2,61.908,0.221075,0.928858,1265
3,91.5161,0.186527,0.878243,1275
4,122.47,0.157717,0.742458,1276
5,153.424,0.146239,0.784742,1277
6,184.378,0.136717,0.605647,1260
11,339.148,0.119732,0.657819,1258
13,402.402,0.140057,0.617565,1276
14,433.356,0.138311,0.682385,1274
15,469.693,0.175607,0.775496,1272
16,497.955,0.153504,0.775511,1275
17,528.909,0.186536,0.855097,1274
18,561.209,0.169856,0.809387,1275
19,593.509,0.198963,0.853376,1271
20,625.809,0.186388,0.858164,1274
21,659.454,0.191968,0.835101,1272
22,693.1,0.204291,0.816987,1271
23,725.4,0.21336,0.847968,1150
24,759.045,0.215293,0.885906,1159
25,792.691,0.237597,0.925446,1163
26,826.337,0.238005,0.942888,1272
27,861.328,0.254726,0.903613,1267
28,894.974,0.260844,0.930226,1268
29,929.965,0.303548,0.943024,1261
30,964.957,0.368084,0.994534,1262
31,999.948,0.406037,0.951788,1223
32,1034.94,0.344114,0.988239,1271
33,1071.28,0.385702,0.978015,1274
34,1108.96,0.411541,0.993929,1265
35,1143.95,0.448464,0.989889,1229
36,1181.63,0.514393,0.966237,1077
37,1217.97,0.486097,0.977605,1128
38,1255.65,0.574138,0.98761,976
39,1293.34,0.528304,0.974326,1011
40,1331.02,0.583664,0.980778,919
41,1370.05,0.625443,0.98869,900
42,1410.42,0.611305,0.988258,913
43,1449.45,0.647353,0.987143,855
44,1488.48,0.645933,0.97217,839
45,1528.86,0.732797,0.936055,759
46,1569.23,0.772323,0.983886,704
47,1608.26,0.802269,0.998599,742
48,1651.33,0.776856,0.986307,696
49,1693.05,0.818091,0.998917,676
50,1734.77,0.902646,0.988584,624
51,1776.49,0.964981,0.978455,574
52,1820.9,1.0906,0.967658,499
53,1863.97,1.05616,0.918642,481
54,1907.03,1.1824,0.977397,482
55,1950.1,1.2229,0.999117,488
64,2345.77,3.88255,0.996899,136
78,2814.12,1.95576,0.999518,280
83,3283.81,3.06965,0.981317,305
93,3571.82,1.33763,0.622441,577
