partial,f,sigma,r2,fittedFrameCount
2,310.886,0.207761,0.641011,1015
4,621.771,0.193035,0.714434,1015
5,777.887,0.229302,0.770968,1015
6,935.349,0.301296,0.698062,1009
7,1091.46,0.336198,0.858972,1004
8,1248.93,0.263349,0.67582,1011
9,1406.39,0.354027,0.9194,1009
10,1565.19,0.330426,0.84024,1013
11,1725.35,0.505108,0.996552,1000
12,1888.19,0.49067,0.906439,977
19,2861.22,0.747529,0.930384,679
21,3028.11,0.788133,0.913387,761
22,3365.91,1.36095,0.935287,441
24,3707.75,1.13569,0.886081,448
26,3881.36,1.62657,0.81507,427
28,4232.62,1.90232,0.804188,389
30,4590.61,2.11186,0.820508,458
32,5139.71,2.08897,0.846727,494
35,5326.78,1.49655,0.71693,582
