partial,f,sigma,r2,fittedFrameCount
1,28.2623,0.206488,0.899032,1279
2,57.8705,0.218335,0.908608,1269
3,86.1328,0.187067,0.892183,1274
4,115.741,0.170346,0.853293,1275
5,145.349,0.167952,0.853284,1276
8,232.828,0.14575,0.849814,1229
9,261.09,0.141224,0.704068,1276
10,290.698,0.14545,0.604219,1275
11,320.306,0.117911,0.630471,1276
13,380.869,0.178571,0.868887,1274
14,410.477,0.150181,0.628845,1276
15,440.085,0.182633,0.873938,1275
16,465.656,0.14259,0.72132,1277
17,501.993,0.157245,0.751825,1274
18,532.947,0.208773,0.923763,1275
19,563.901,0.183923,0.841091,1277
20,594.855,0.272371,0.905781,1272
21,625.809,0.224829,0.922453,1271
22,658.109,0.231435,0.936309,1273
23,689.062,0.23049,0.920219,1278
24,721.362,0.20764,0.875827,1280
25,753.662,0.231194,0.927848,1278
26,787.308,0.245966,0.921083,1272
27,820.953,0.274502,0.950269,1272
28,853.253,0.282786,0.954482,1270
29,886.899,0.340168,0.992516,1271
30,921.89,0.305922,0.966523,1270
31,955.536,0.337014,0.972276,1214
32,990.527,0.385867,0.894537,1277
37,1157.41,0.951745,0.996016,530
39,1207.21,0.530674,0.977997,1004
40,1244.89,0.661404,0.960429,833
41,1282.57,0.619158,0.988654,875
42,1320.25,0.672275,0.956219,803
43,1359.28,0.756311,0.958797,717
44,1398.31,0.748185,0.998801,726
45,1437.34,0.802049,0.989456,688
46,1477.72,0.974119,0.961715,596
47,1518.09,0.885643,0.967613,611
48,1559.81,0.893113,0.982142,615
49,1600.19,1.63606,0.991678,338
55,1816.86,1.33697,0.995907,417
56,1858.58,1.41034,0.961417,410
57,1904.34,1.73824,0.978355,313
58,1950.1,1.53412,0.928122,337
59,1994.51,1.54613,0.961923,353
62,2135.82,1.78588,0.97839,286
68,2382.11,2.08777,0.965899,237
72,2588.02,2.56753,0.993853,211
74,2693,2.58714,0.986565,192
76,2793.93,4.08348,0.994058,124
86,3030.8,5.17891,0.947645,187
91,3084.63,4.8017,0.931062,217
92,3262.28,3.93241,0.892253,265
96,3324.19,1.07894,0.569904,580
