partial,f,sigma,r2,fittedFrameCount
1,32.2998,0.223594,0.961712,1278
2,64.5996,0.202187,0.903546,1211
4,130.545,0.164906,0.802929,1275
5,162.845,0.153791,0.798778,1275
6,195.145,0.132616,0.608014,1276
7,227.444,0.163486,0.834,1268
9,293.39,0.159223,0.779893,1256
10,325.69,0.15162,0.810122,1277
11,359.335,0.141428,0.653001,1275
13,425.281,0.138285,0.611864,1276
15,492.572,0.16848,0.727996,1273
16,526.218,0.15899,0.772922,1274
17,559.863,0.173643,0.711503,1272
18,593.509,0.188896,0.811596,1273
19,627.155,0.162623,0.70344,1274
20,660.8,0.180085,0.738085,1271
21,695.792,0.189967,0.837664,1272
22,729.437,0.201683,0.847992,1272
23,764.429,0.204694,0.836049,1270
24,799.42,0.215353,0.866502,1271
25,834.412,0.226459,0.807415,1270
26,869.403,0.252555,0.924025,1270
27,904.395,0.247141,0.951719,1275
28,940.732,0.282261,0.941376,1154
29,977.069,0.287206,0.962165,1194
30,1013.41,0.302476,0.94458,1261
31,1049.74,0.346049,0.991861,1261
32,1086.08,0.350947,0.990964,1271
41,1460.22,0.893915,0.998102,588
46,1667.48,0.633772,0.971977,850
47,1710.54,0.761304,0.952594,710
48,1753.61,0.736727,0.957954,713
49,1795.33,0.888852,0.999427,659
50,1838.4,0.835652,0.949187,631
51,1880.12,0.838609,0.992367,644
52,1924.53,0.850506,0.996292,669
53,1967.6,0.889965,0.988778,677
54,2012.01,0.94915,0.990127,602
55,2056.42,0.956021,0.998887,593
59,2238.11,1.00598,0.943885,515
60,2285.21,0.942557,0.958092,541
61,2332.31,1.16099,0.956022,461
71,2855.84,1.66726,0.996969,333
74,2773.75,1.48208,0.966608,337
81,3143.85,3.36484,0.891977,294
86,3197.68,1.28885,0.762515,667
87,4285.11,5.89117,0.93633,176
