partial,f,sigma,r2,fittedFrameCount
1,130.545,0.239222,0.733895,1265
2,261.09,0.366858,0.902536,1258
3,391.635,0.376632,0.904775,1254
4,523.526,0.306109,0.901243,1261
5,654.071,0.292372,0.916991,1263
6,785.962,0.243974,0.858614,1265
8,1049.74,0.296913,0.892914,1255
9,1181.63,0.369396,0.836296,1023
10,1314.87,0.219674,0.644266,1261
11,1448.11,0.763967,0.930218,575
12,1585.38,0.243303,0.716581,1264
21,2894.87,2.81292,0.990507,198
22,3096.74,0.404344,0.919653,1281
26,3240.75,0.37315,0.89952,1285
27,4273,0.612466,0.898705,922
34,5369.84,1.10135,0.935664,536
41,5532.69,1.20428,0.903596,451
42,6029.3,1.62006,0.860254,314
45,6369.79,2.03639,0.796397,291
47,7986.13,3.32078,0.830775,172
55,8174.54,5.0658,0.882956,207
56,8949.74,2.47697,0.731357,320
59,9151.61,2.99336,0.754898,314
60,9348.1,2.70308,0.748107,324
61,9552.67,2.69551,0.757681,317
