partial,f,sigma,r2,fittedFrameCount
1,32.2998,0.210171,0.976776,1707
2,64.5996,0.183621,0.963921,1702
3,96.8994,0.140728,0.881341,1705
4,130.545,0.145156,0.925942,1704
5,162.845,0.14449,0.898742,1706
6,195.145,0.114612,0.751075,1705
7,227.444,0.108432,0.775467,1708
8,261.09,0.0913513,0.603526,1707
9,293.39,0.134371,0.876972,1706
10,327.036,0.138102,0.904966,1706
11,359.335,0.0982232,0.67708,1707
12,392.981,0.104985,0.721312,1705
13,425.281,0.125554,0.802006,1704
14,458.926,0.150973,0.854187,1703
15,492.572,0.168405,0.91727,1703
16,526.218,0.156873,0.877898,1704
17,559.863,0.162144,0.900954,1703
18,593.509,0.186401,0.954573,1698
19,627.155,0.177268,0.894716,1700
20,660.8,0.188265,0.90782,1700
21,695.792,0.20119,0.947566,1703
22,729.437,0.199866,0.956231,1699
23,764.429,0.209935,0.959603,1696
24,799.42,0.214413,0.968326,1704
25,834.412,0.223379,0.969321,1702
26,869.403,0.237013,0.967114,1694
27,905.74,0.259678,0.984027,1690
28,940.732,0.287917,0.989837,1680
29,977.069,0.297256,0.988825,1679
30,1013.41,0.31097,0.98568,1677
31,1049.74,0.34341,0.989894,1547
32,1086.08,0.370358,0.99644,1557
33,1123.76,0.422514,0.983989,1197
34,1162.79,0.417412,0.97689,1258
35,1200.48,0.432488,0.973038,1312
36,1254.31,0.431087,0.869688,1105
37,1287.95,0.509931,0.913762,965
38,1322.95,0.574592,0.943991,878
39,1356.59,0.71014,0.953784,695
41,1460.22,0.96119,0.998503,599
42,1495.21,0.984611,0.997007,528
43,1528.86,0.920512,0.989372,616
45,1625.76,0.711584,0.981655,793
46,1667.48,0.684013,0.991786,853
47,1710.54,0.741436,0.983108,743
48,1753.61,0.768931,0.955098,703
49,1795.33,0.936734,0.999031,641
50,1838.4,0.978224,0.99459,630
51,1880.12,0.902106,0.990506,619
52,1925.88,0.934042,0.990154,605
53,1967.6,0.965434,0.986485,572
54,2012.01,1.02603,0.992126,536
55,2056.42,1.02453,0.980453,524
56,2102.18,1.03003,0.98554,517
57,2147.94,1.07128,0.985257,500
58,2192.35,1.14558,0.999925,514
59,2239.45,1.09097,0.963446,463
60,2285.21,1.05391,0.970746,517
61,2333.66,1.17657,0.982339,496
62,2379.42,1.25137,0.998088,458
63,2427.87,1.12593,0.991319,497
64,2476.32,1.11879,0.992854,506
65,2524.77,1.12622,0.966059,450
66,2573.22,1.21582,0.955766,396
67,2624.36,1.27618,0.980805,410
68,2675.5,1.36777,0.991953,408
71,2855.84,1.82626,0.997675,318
81,2931.21,1.76944,0.986853,314
82,3145.19,0.871278,0.802377,965
86,3536.83,0.801125,0.732367,856
87,4282.42,1.74735,0.787022,503
