partial,f,sigma,r2,fittedFrameCount
1,34.9915,0.187764,0.957946,1693
2,68.6371,0.168201,0.950883,1704
3,103.629,0.141756,0.914998,1705
4,137.274,0.12704,0.845251,1706
5,172.266,0.131747,0.883133,1707
6,207.257,0.094742,0.651758,1706
7,242.249,0.117501,0.756208,1706
8,275.894,0.137097,0.90491,1707
9,310.886,0.130998,0.882159,1707
10,345.877,0.128876,0.853202,1706
11,380.869,0.139337,0.861033,1705
12,415.86,0.129898,0.832056,1703
13,450.851,0.159627,0.903421,1702
14,485.843,0.186992,0.967128,1703
15,520.834,0.185395,0.948732,1704
16,557.172,0.165311,0.923148,1705
17,592.163,0.195187,0.958758,1698
18,628.5,0.209593,0.974427,1701
19,663.492,0.220295,0.97279,1699
20,699.829,0.197799,0.929949,1556
21,736.166,0.20599,0.963356,1698
22,772.504,0.20578,0.959653,1698
23,808.841,0.227401,0.979987,1698
24,845.178,0.239784,0.969497,1703
25,881.516,0.263539,0.981451,1692
26,919.199,0.277342,0.987755,1688
27,956.882,0.301199,0.994263,1684
28,998.602,0.407029,0.827085,801
29,1033.59,0.326165,0.981301,1620
30,1072.62,0.345632,0.995016,1572
34,1255.65,0.431146,0.970543,1165
35,1297.38,0.498636,0.991972,1128
36,1337.75,0.570258,0.945018,1080
37,1379.47,0.594141,0.954667,941
38,1421.19,0.53276,0.981173,1023
39,1461.57,0.527736,0.98959,1067
40,1499.25,0.553657,0.976013,876
41,1543.66,0.603505,0.978197,887
42,1585.38,0.645339,0.983499,877
43,1625.76,0.652668,0.984374,844
44,1668.82,0.660296,0.9914,843
45,1710.54,0.723468,0.977173,741
46,1753.61,0.724812,0.962196,740
47,1796.68,0.776347,0.972014,670
48,1838.4,0.870125,0.984008,665
49,1882.81,0.864511,0.967685,624
50,1927.22,1.02997,0.999107,575
51,1971.63,1.01339,0.995458,587
52,2025.47,1.14387,0.995345,489
58,2336.35,1.07704,0.989961,572
59,2387.49,1.10803,0.985742,502
60,2434.6,1.0687,0.977174,486
61,2484.39,1.20076,0.991598,454
62,2532.84,1.20842,0.975617,456
63,2581.29,1.45091,0.999293,390
64,2641.85,1.22581,0.99947,455
65,2682.23,1.26216,0.977343,455
66,2732.03,1.36522,0.974339,404
67,2784.51,1.52482,0.993371,344
68,2835.65,1.63697,0.992114,330
71,2997.15,1.64243,0.872291,262
80,3045.6,1.89995,0.975869,539
81,3262.28,1.04287,0.819519,814
85,3496.45,0.938175,0.764466,700
86,4496.4,2.792,0.943249,354
