partial,f,sigma,r2,fittedFrameCount
1,28.2623,0.210367,0.976714,1705
2,57.8705,0.218729,0.976522,1698
3,86.1328,0.175308,0.957558,1703
4,115.741,0.156023,0.935454,1705
5,145.349,0.159866,0.938757,1706
6,173.611,0.121103,0.782225,1706
7,203.22,0.101839,0.668881,1705
8,232.828,0.107265,0.851846,1655
9,261.09,0.108904,0.723091,1706
10,290.698,0.156424,0.929457,1705
11,320.306,0.110206,0.69512,1706
12,349.915,0.130418,0.832792,1696
13,380.869,0.161503,0.947657,1703
14,410.477,0.126515,0.785982,1703
15,440.085,0.178458,0.948697,1702
16,471.039,0.168125,0.898996,1705
17,501.993,0.163711,0.92195,1702
18,532.947,0.205709,0.973467,1699
19,563.901,0.181279,0.93648,1699
20,594.855,0.222299,0.98015,1699
21,625.809,0.199577,0.883428,1698
22,658.109,0.230801,0.972145,1694
23,690.408,0.223928,0.962628,1693
24,721.362,0.229109,0.974894,1699
25,753.662,0.247813,0.982088,1694
26,787.308,0.264877,0.98945,1691
27,820.953,0.284753,0.990663,1680
28,854.599,0.297929,0.986457,1674
29,888.245,0.346975,0.993224,1580
30,921.89,0.33296,0.99355,1618
31,956.882,0.35536,0.998049,1579
32,990.527,0.417394,0.990782,1296
34,1038.98,0.476608,0.949049,959
36,1126.46,0.586539,0.976776,881
38,1172.21,0.550995,0.986089,1015
39,1207.21,0.573214,0.985022,921
40,1244.89,0.627473,0.986276,878
41,1282.57,0.67569,0.989588,860
42,1320.25,0.742698,0.970001,704
43,1359.28,0.989742,0.947129,550
44,1398.31,0.84346,0.947981,614
45,1437.34,0.871031,0.990481,650
46,1477.72,0.92838,0.999792,637
47,1518.09,0.963646,0.982063,579
48,1559.81,0.950874,0.98027,598
49,1601.53,1.21033,0.998058,493
50,1640.56,1.209,0.992734,463
51,1674.21,1.28413,0.994858,472
52,1707.85,1.22645,0.99518,462
53,1741.5,1.34966,0.995163,401
54,1776.49,1.14248,0.943904,492
55,1816.86,1.42666,0.971492,355
56,1859.93,1.37573,0.985317,401
57,1904.34,1.53637,0.974211,332
58,1950.1,1.53638,0.9871,357
59,1995.86,1.65741,0.948175,278
60,2042.96,1.61845,0.965972,351
61,2088.72,1.76218,0.9777,284
62,2135.82,1.91667,0.987026,285
65,2266.37,1.7722,0.993278,343
66,2304.05,1.31015,0.94191,443
67,2340.39,1.62618,0.993364,320
68,2382.11,2.2666,0.987579,246
69,2434.6,1.89839,0.987296,293
70,2485.74,2.27078,0.986914,263
71,2535.53,2.14951,0.976361,236
72,2588.02,2.54649,0.999843,225
73,2643.2,2.73448,0.995979,214
74,2694.34,2.59749,0.997257,214
76,2793.93,2.32058,0.966907,219
80,2971.58,3.24892,0.977248,157
86,3030.8,0.935739,0.772011,774
91,3084.63,0.686807,0.751824,996
92,3263.63,0.60527,0.737703,1003
96,3508.57,0.60421,0.740223,932
