partial,f,sigma,r2,fittedFrameCount
1,207.257,0.193872,0.819435,1267
2,414.514,0.27303,0.69274,1266
3,623.117,0.286795,0.846733,1264
4,831.72,0.292567,0.610199,1267
5,1040.32,0.234631,0.665027,1261
6,1250.27,0.228793,0.799919,1263
7,1461.57,0.300672,0.81107,1202
8,1672.86,0.327528,0.894019,1250
9,1886.85,0.361709,0.946894,1225
10,2100.83,0.282327,0.758856,1238
11,2317.51,0.396456,0.956086,1079
12,2535.53,0.559297,0.969109,735
13,2756.25,0.470966,0.780247,618
14,2976.97,0.484829,0.838394,730
16,3201.72,0.459682,0.893427,1168
18,3427.82,0.66385,0.871196,803
19,3889.43,0.677896,0.900499,775
21,4123.61,0.692456,0.907276,761
23,4843.62,1.17359,0.877302,434
26,5338.89,1.26499,0.869753,406
28,6108.7,3.21604,0.786081,238
32,7190.74,5.01099,0.857725,201
36,7473.37,4.26701,0.909439,260
