partial,f,sigma,r2,fittedFrameCount
1,39.0289,0.15756,0.922796,1709
2,78.0579,0.137282,0.884343,1706
3,115.741,0.142118,0.914932,1705
4,154.77,0.098396,0.6601,1706
5,193.799,0.134407,0.888323,1706
6,232.828,0.109097,0.823073,1708
7,271.857,0.135544,0.902722,1706
8,310.886,0.0988736,0.65449,1708
9,349.915,0.114972,0.779168,1706
10,388.943,0.145975,0.920772,1705
11,427.972,0.168441,0.942598,1703
12,467.001,0.195919,0.959806,1701
13,506.03,0.18556,0.95537,1700
14,545.059,0.203146,0.97309,1700
15,585.434,0.209744,0.975532,1699
16,624.463,0.182609,0.908275,1702
17,664.838,0.182789,0.885774,1700
18,705.212,0.195521,0.947958,1697
19,745.587,0.202924,0.957286,1699
20,784.616,0.217636,0.971697,1697
21,824.991,0.216746,0.965738,1696
22,866.711,0.261146,0.981832,1690
23,907.086,0.28813,0.993952,1686
24,947.461,0.289558,0.992082,1684
25,990.527,0.315644,0.989932,1668
26,1032.25,0.353599,0.987637,1493
27,1099.54,2.62421,0.975116,232
34,1409.08,0.510136,0.972318,1053
35,1454.84,0.548413,0.988612,1008
36,1500.6,0.553654,0.99266,1020
37,1545.01,0.609356,0.986105,947
38,1588.07,0.589233,0.991353,980
39,1633.83,0.726811,0.99993,803
40,1679.59,0.66221,0.985471,830
41,1724,0.727868,0.979501,757
42,1769.76,0.649455,0.942773,720
43,1816.86,0.845374,0.971835,628
44,1862.62,0.859671,0.982897,701
45,1909.73,0.783016,0.981118,665
46,1958.18,0.937938,0.990628,639
53,2345.77,1.24074,0.999713,475
54,2396.91,1.27151,0.999705,457
55,2448.06,1.22913,0.981633,458
56,2500.54,1.32616,0.986234,395
58,2602.83,1.28131,0.953185,356
59,2655.31,1.38918,0.986105,416
60,2707.8,1.27846,0.97277,379
65,2752.21,1.22095,0.999842,477
69,3302.66,1.77314,0.969954,558
79,3376.68,1.05903,0.877258,825
80,3493.76,0.724073,0.82097,1017
82,3853.1,0.525449,0.745093,1194
88,4953.98,0.872098,0.74592,757
