partial,f,sigma,r2,fittedFrameCount
1,32.2998,0.205919,0.975128,1708
2,64.5996,0.185197,0.966999,1702
3,96.8994,0.141564,0.88624,1704
4,130.545,0.142858,0.910828,1704
5,162.845,0.14787,0.925868,1707
6,195.145,0.112482,0.733631,1706
7,227.444,0.10713,0.762832,1707
9,293.39,0.136116,0.897263,1705
10,327.036,0.139541,0.918673,1705
11,359.335,0.0978183,0.667383,1707
12,392.981,0.104254,0.714982,1705
13,425.281,0.125577,0.797321,1704
14,458.926,0.149119,0.851408,1703
15,492.572,0.164377,0.913918,1704
16,526.218,0.155992,0.879735,1705
17,559.863,0.158122,0.896253,1704
18,593.509,0.182589,0.951769,1697
19,627.155,0.176252,0.891045,1700
20,660.8,0.185048,0.904507,1701
21,695.792,0.200039,0.947763,1703
22,729.437,0.196222,0.954119,1699
23,764.429,0.206463,0.956127,1697
24,799.42,0.209105,0.967489,1706
25,834.412,0.217568,0.967401,1705
26,869.403,0.233355,0.965417,1696
27,905.74,0.255853,0.983311,1690
28,940.732,0.286573,0.989363,1679
29,977.069,0.292389,0.988142,1682
30,1013.41,0.30669,0.985119,1683
31,1049.74,0.338004,0.989938,1572
32,1086.08,0.365524,0.996535,1581
33,1123.76,0.415939,0.98234,1182
34,1162.79,0.411815,0.976444,1276
35,1200.48,0.427032,0.972897,1331
36,1254.31,0.323811,0.888616,1328
37,1287.95,0.394892,0.922674,1218
41,1460.22,0.957012,0.996937,587
42,1495.21,0.853678,0.981732,688
43,1528.86,0.620301,0.926041,860
46,1667.48,0.677301,0.991275,854
47,1710.54,0.736359,0.982625,746
48,1753.61,0.759386,0.95646,708
49,1795.33,0.919884,0.998434,651
50,1838.4,0.949045,0.991575,644
51,1880.12,0.892826,0.990891,630
52,1925.88,0.920058,0.989638,609
53,1967.6,0.952572,0.986449,590
54,2012.01,1.01578,0.992381,540
55,2056.42,1.01128,0.980699,529
56,2102.18,1.05649,0.984398,525
57,2147.94,1.05392,0.984646,509
58,2192.35,1.14019,0.999803,515
59,2239.45,1.07089,0.968067,489
60,2285.21,1.03529,0.967019,509
61,2333.66,1.17931,0.980714,482
62,2378.07,1.25844,0.997844,463
63,2427.87,1.14755,0.990335,483
64,2476.32,1.09979,0.992714,512
65,2524.77,1.12529,0.968141,465
66,2573.22,1.20806,0.941268,375
67,2624.36,1.32047,0.977923,387
68,2675.5,1.36522,0.988796,371
71,2855.84,1.79779,0.99757,320
81,2931.21,1.73615,0.985521,302
82,3145.19,0.58826,0.762279,1235
86,3309.38,0.430353,0.774953,1354
87,4285.11,0.880278,0.680302,763
