partial,f,sigma,r2,fittedFrameCount
1,219.37,0.190845,0.832805,1266
3,660.8,0.264739,0.862787,1267
4,881.516,0.274211,0.840324,1260
5,1102.23,0.160462,0.619673,1265
6,1325.64,0.270511,0.836346,1261
7,1549.04,0.2642,0.753,1255
8,1779.18,0.376553,0.973026,1256
14,2927.17,0.447138,0.871012,826
15,3164.04,0.491182,0.899325,1088
16,4139.76,0.729714,0.936605,802
21,5434.44,1.43751,0.910516,380
26,5703.61,1.67538,0.883331,321
27,6255.4,2.46246,0.840536,216
28,6824.68,3.36084,0.854959,331
30,7412.81,6.18744,0.894543,169
32,8019.77,1.98231,0.605024,399
