partial,f,sigma,r2,fittedFrameCount
1,61.908,0.164047,0.74454,1691
2,123.816,0.235257,0.819556,1695
3,184.378,0.14674,0.796617,1699
4,246.286,0.263645,0.816116,1691
6,370.102,0.191015,0.715845,1694
7,432.01,0.169666,0.729122,1697
8,493.918,0.196739,0.878774,1699
9,555.826,0.189924,0.672699,1697
10,617.734,0.192187,0.796748,1700
11,679.642,0.195358,0.690427,1696
12,742.896,0.169594,0.778048,1695
13,804.803,0.158564,0.662287,1696
14,866.711,0.195051,0.772266,1696
15,929.965,0.158265,0.628351,1696
16,993.219,0.197048,0.8001,1700
17,1056.47,0.205592,0.797574,1696
19,1182.98,0.179035,0.740835,1695
20,1247.58,0.182211,0.743539,1687
21,1312.18,0.224703,0.722995,1450
26,1670.17,1.77424,0.995234,331
27,1734.77,1.32151,0.932069,388
34,2228.69,0.403811,0.917149,1058
35,2297.32,0.526884,0.952416,845
36,2364.61,0.479047,0.957066,985
37,2433.25,0.495358,0.937892,785
38,2503.23,0.527852,0.9263,907
39,2570.53,0.613643,0.952839,863
45,2618.98,0.633069,0.882313,637
46,2853.15,0.576839,0.975069,918
49,2924.48,0.648522,0.891532,732
50,3068.48,0.77437,0.886948,793
52,3511.26,0.940018,0.886128,568
53,4227.24,1.27565,0.939819,458
67,5071.07,2.59688,0.845583,315
77,5390.03,2.01601,0.839026,532
81,5473.47,1.58395,0.793934,607
82,5567.68,0.931919,0.644236,849
83,5918.94,0.632393,0.552269,942
86,6497.64,0.539786,0.523627,992
