partial,f,sigma,r2,fittedFrameCount
1,103.629,0.163917,0.826776,1695
2,207.257,0.264042,0.92357,1688
3,310.886,0.187914,0.829675,1685
4,414.514,0.31254,0.966623,1396
5,519.489,0.200353,0.894124,1696
6,623.117,0.225895,0.922809,1691
7,726.746,0.181437,0.707443,1692
8,831.72,0.142214,0.629676,1698
9,936.694,0.175111,0.887683,1692
10,1041.67,0.148887,0.605778,1690
11,1146.64,0.166679,0.635663,1694
12,1251.62,0.427288,0.918706,931
13,1357.94,0.149559,0.635163,1690
14,1464.26,0.200233,0.895774,1680
15,1570.58,0.3642,0.943479,1188
16,1676.9,0.318006,0.954972,1285
18,1892.23,0.26575,0.735793,1077
19,2001.24,0.178298,0.845963,1697
20,2108.91,0.378777,0.840526,1051
21,2217.92,0.306684,0.919573,1511
22,2328.28,0.196912,0.790786,1674
23,2438.64,0.200709,0.774914,1577
24,2550.34,0.297882,0.803501,1028
25,2662.04,0.280432,0.855723,1469
26,2776.44,0.376021,0.771197,772
31,3229.98,0.321032,0.639921,1344
35,3345.72,0.431607,0.913914,1221
36,4057.66,0.714747,0.929875,786
43,4178.79,0.634573,0.904828,773
44,4929.76,1.12581,0.929124,515
50,5188.16,1.09312,0.796035,437
53,5320.05,1.87507,0.841432,450
54,6266.16,2.72223,0.885066,376
