partial,f,sigma,r2,fittedFrameCount
1,48.4497,0.261369,0.899485,1699
2,98.2452,0.21478,0.889389,1701
3,146.695,0.205287,0.855556,1701
4,195.145,0.194482,0.899906,1699
5,244.94,0.242893,0.972442,1690
6,293.39,0.270723,0.963027,1690
7,341.84,0.180047,0.772342,1696
8,391.635,0.226038,0.964399,1699
9,440.085,0.239729,0.827282,1698
10,489.88,0.193376,0.767415,1620
11,539.676,0.210153,0.727415,1475
12,588.126,0.214537,0.964904,1693
13,637.921,0.20335,0.748615,1698
15,737.512,0.190069,0.700177,1698
16,787.308,0.180786,0.716829,1700
17,837.103,0.148818,0.693143,1698
18,886.899,0.225344,0.860707,1684
19,938.04,0.215471,0.910384,1693
20,987.836,0.180292,0.70017,1692
21,1038.98,0.221926,0.846089,1692
22,1091.46,0.189767,0.697575,1690
25,1274.5,1.41354,0.967139,409
26,1325.64,0.841938,0.895683,620
27,1375.43,0.739976,0.856552,595
28,1425.23,0.930124,0.840242,584
29,1475.02,0.946664,0.866841,597
32,1658.06,0.510954,0.957141,947
33,1713.24,0.429309,0.894352,1095
34,1767.07,0.431014,0.940678,1242
35,1819.56,0.469829,0.940179,1030
36,1874.73,0.546401,0.986323,983
37,1928.57,0.553632,0.808957,634
38,1983.75,0.470905,0.918081,1052
39,2038.93,0.535658,0.82544,723
41,2177.55,1.7208,0.982484,298
45,2431.91,0.720441,0.944385,716
46,2489.78,0.784745,0.978729,704
48,2604.17,0.887291,0.95849,576
49,2664.73,1.01201,0.987658,589
50,2725.3,0.96346,0.912204,555
54,2781.82,1.07093,0.93799,534
58,3360.53,1.41328,0.90643,457
68,4033.44,2.16267,0.925161,314
78,5285.06,2.40972,0.848889,416
94,5379.26,1.60097,0.769154,508
95,6052.18,1.63147,0.754615,534
