partial,f,sigma,r2,fittedFrameCount
1,293.39,0.347382,0.692219,837
2,586.78,0.352381,0.905394,837
3,881.516,0.389048,0.743779,834
5,1475.02,0.415472,0.917541,831
6,1773.8,0.485862,0.926876,820
7,2075.26,0.434284,0.868521,822
8,2379.42,0.504723,0.742956,700
9,2687.61,0.41984,0.874419,776
10,3310.73,0.657741,0.90785,857
13,3628.34,0.75007,0.877138,697
14,3950,1.06124,0.947774,537
15,4278.38,1.09472,0.908809,484
17,5988.92,2.82216,0.896368,208
22,6719.71,5.61951,0.826513,148
24,7474.71,5.47429,0.870726,204
