partial,f,sigma,r2,fittedFrameCount
1,65.9454,0.205277,0.92283,1691
2,130.545,0.213393,0.917908,1697
3,196.49,0.162241,0.67278,1700
4,261.09,0.259087,0.731308,1693
5,327.036,0.198736,0.76574,1696
6,391.635,0.235828,0.833833,1695
8,523.526,0.215289,0.945853,1695
9,588.126,0.182488,0.923104,1697
10,654.071,0.143021,0.643106,1699
11,720.016,0.209843,0.801594,1693
13,851.907,0.198546,0.721217,1699
16,1051.09,0.18296,0.698308,1634
17,1118.38,0.162803,0.879212,1697
18,1184.33,0.16924,0.732997,1696
19,1252.96,0.203405,0.6872,1432
20,1321.6,0.334582,0.814422,1161
21,1391.58,0.190509,0.796705,1703
27,1837.05,1.87666,0.97574,284
28,1903,1.68142,0.954305,371
33,2283.87,0.375797,0.848166,1057
34,2355.19,0.412432,0.935902,1176
35,2426.52,0.403679,0.894071,1003
36,2497.85,0.43315,0.91595,1247
37,2570.53,0.503065,0.91326,814
43,2643.2,0.449354,0.892037,914
44,3010.61,0.548713,0.947547,1061
49,3085.98,0.609275,0.95285,904
50,3161.34,0.730454,0.953206,835
51,3236.71,0.62613,0.868376,758
52,3620.27,0.884238,0.921496,629
57,4390.08,1.90388,0.898254,430
66,5270.25,1.6887,0.897207,336
76,5375.23,1.94051,0.869292,544
77,5917.59,1.61979,0.766517,549
83,6013.15,1.58606,0.772847,566
84,6149.08,0.651341,0.586219,985
