partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1574.08,1.82941,5,0.986221,364.8
2,3172.11,2.76714,5,0.977731,272.4
3,4831.51,4.49321,5,0.992882,201
4,5506.58,8.41858,5,0.963708,119.4
5,8411.41,7.4347,2,0.730572,130
