partial,f,sigma,count,meanR2,meanFittedFrameCount
1,934.003,0.842483,5,0.90287,505.6
2,1874.73,1.47338,5,0.991154,488
3,2830.27,2.72111,5,0.977784,254.8
4,3811.38,3.92309,5,0.922702,206.6
5,4808.63,5.68564,5,0.972606,152.2
6,5114.94,7.28183,5,0.93002,127.4
7,5861.07,7.68836,3,0.967538,128.333
8,6940.87,10.0152,3,0.940757,106
9,8075.4,11.3137,3,0.855562,98
10,9222.94,4.84504,2,0.634245,149.5
11,10500.1,2.9436,1,0.568556,181
