partial,f,sigma,count,meanR2,meanFittedFrameCount
1,2806.05,3.36609,5,0.990459,208.2
2,5740.75,6.28951,5,0.999126,140.8
3,8827,31.1,5,0.969521,30.8
4,12076.1,19.3107,2,0.785523,41.5
