partial,f,sigma,count,meanR2,meanFittedFrameCount
1,2365.96,3.13418,5,0.991506,234.6
2,4813.21,5.49316,5,0.994921,164.4
3,7392.62,11.9311,3,0.964347,73.6667
4,10117.9,7.29723,2,0.55518,81.5
