partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1048.4,1.08974,5,0.86022,377.6
2,2106.22,1.82816,5,0.991361,360.6
3,3188.26,3.13983,5,0.959734,255.8
4,4289.15,5.20535,5,0.96831,176.8
5,5441.98,8.41569,5,0.921863,106.8
6,6634.92,10.5053,4,0.94103,95.5
8,7855.58,8.95546,3,0.803094,117.333
9,9155.65,6.20048,1,0.722206,133
10,10571.5,3.74188,1,0.536087,145
